stabiliId,sourceRecordId,matchStatus,matchMethod,sourceAddress,bbl,bin,hpdBuildingId,canonicalAddress,reasonCodes,candidateHpdBuildingIds
stabili-800df6b9-3ce2-5754-bf04-77d338e6b082,queens-2024-p36-r46,ambiguous,manual_review,"46-01–46-31 Skillman Avenue, Queens, NY 11104",4001490001,,,"46-15 Skillman Avenue, Queens, NY 11104",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,695120|942448|943159|943174|943175|943176|943228
stabili-f733ba6b-44bd-55b7-9cc2-6326f2a4288f,queens-2024-p37-r5,ambiguous,manual_review,"20-53–20-65 18th Street, Queens, NY 11105",4008940030,,,"20-53 18 Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_5_hpd_buildings,404644|929814|929816|929818|929858|929860|929861|929862|929869|930063
stabili-11de6493-f526-57fa-8e63-5faf240679b8,queens-2024-p37-r14,ambiguous,manual_review,"20-53–20-65 19th Street, Queens, NY 11105",4008930007,,,"20-52 20 Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,405892|929669|929670|929671|929672|929673|929674
stabili-fd1705a7-ab79-5d07-aa42-8bb4250cb017,queens-2024-p37-r33,ambiguous,manual_review,"20-31–20-43 20th Street, Queens, NY 11105",4008930070,,,"20-31 20 Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_5_hpd_buildings,405891|929649|929650|929651|929652|929653|929664
stabili-987ac70d-2775-52a6-b655-87f3d483c7b3,queens-2024-p37-r39,ambiguous,manual_review,"20-53–20-61 20th Street, Queens, NY 11105",4008930080,,,"20-53 20 Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_4_hpd_buildings,405893|929629|929630|929631|929635|929646
stabili-35131d8a-4636-57c1-a93a-1b5cfab999ed,queens-2024-p37-r46,ambiguous,manual_review,"19-01–19-15 21st Avenue, Queens, NY 11105",4008930002,,,"19-09 21 Avenue, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,406179|929666|929668
stabili-36e9d657-520c-50d1-b135-72d5769593b9,queens-2024-p37-r50,ambiguous,manual_review,"19-31 21st Drive, Queens, NY 11105",4008920049,,,"19-27 21 Drive, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,406781|918601|918608|918609|918610|918619|918622
stabili-e15aa00b-d4bd-527a-8e38-58863e319b27,queens-2024-p37-r51,ambiguous,manual_review,"20-01–20-15 21st Avenue, Queens, NY 11105",4008930101,,,"20-01 21 Avenue, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,406181|929626|929627
stabili-a2ec559a-ad07-5c5f-8aa3-09073a187e54,queens-2024-p38-r1,ambiguous,manual_review,"21-40 21st Street, Queens, NY 11105",4008920049,,,"19-27 21 Drive, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,406781|918601|918608|918609|918610|918619|918622
stabili-3d003912-f90a-5063-9766-e8fcdab1396b,queens-2024-p38-r2,ambiguous,manual_review,"21-44 21st Street, Queens, NY 11105",4008920049,,,"19-27 21 Drive, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,406781|918601|918608|918609|918610|918619|918622
stabili-9311caad-ed2c-503c-b94b-d08658d250ef,queens-2024-p38-r6,ambiguous,manual_review,"24-05–24-15 21st Avenue, Queens, NY 11105",4008710001,,,"24-05 21 Avenue, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,406209|929988|995189
stabili-a68b8072-d6b9-589c-ae49-b43f345f63ac,queens-2024-p38-r19,ambiguous,manual_review,"26-18 23rd Avenue, Queens, NY 11105",4008540040,,,"26-18 23 Avenue, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,408201|956099
stabili-f456ff77-cabc-5421-a042-cecb6f0c7983,queens-2024-p38-r20,ambiguous,manual_review,"27-07 23rd Avenue, Queens, NY 11105",4008550003,,,"27-07 23 Avenue, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,408206|943349
stabili-4ae1e22e-2bc0-5cd6-ac9d-20e4a0854723,queens-2024-p38-r38,ambiguous,manual_review,"20-12–20-24 24th Street, Queens, NY 11105",4008810046,,,"20-12 24 Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,409961|929876|929877
stabili-4d01e580-13da-56bf-a093-6eb92a439f98,queens-2024-p38-r39,ambiguous,manual_review,"20-32–20-44 24th Street, Queens, NY 11105",4008810060,,,"20-32 24 Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,409962|929874|930062
stabili-35da3858-6f70-5bd8-9b29-7df7729107c1,queens-2024-p38-r40,ambiguous,manual_review,"20-52–20-64 24th Street, Queens, NY 11105",4008810070,,,"20-52 24 Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,409963|929870|929873
stabili-5164ca54-8b3e-5532-8f92-f442640a82a9,queens-2024-p38-r44,ambiguous,manual_review,"2015–2025 24th Street, Queens, NY 11105",4008710030,,,"20-24 Crescent Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,411332|930003|930010|930011|930014|930065|930067|1001773
stabili-a31aa45c-727b-5c1b-b903-172b97a3282a,queens-2024-p38-r45,ambiguous,manual_review,"2055–2065 24th Street, Queens, NY 11105",4008710006,,,"20-64 Crescent Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,411336|929989|929990|929991|929992|929998|943796
stabili-e1cf2a8c-aacf-5b42-8c70-150fc41aa4da,queens-2024-p38-r46,ambiguous,manual_review,"20-65–20-75 26th Street, Queens, NY 11105",4008600001,,,"20-65 26 Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,412536|929962|929963|929965|929966|929968|930058
stabili-bcd19fea-b144-5e42-8e3d-f6100956dfb2,queens-2024-p38-r47,ambiguous,manual_review,"20-66–20-74 26th Street, Queens, NY 11105",4008700001,,,"20-74 26 Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_5_hpd_buildings,412537|930015|930016|930018|930026|930027|930029
stabili-1c16e2d6-464c-5bb6-aa7a-450a9d6ad841,queens-2024-p38-r52,ambiguous,manual_review,"22-67 26th Street, Queens, NY 11105",4008560006,,,"22-67 26 Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,412579|811606
stabili-85520675-a8ad-5298-945f-83754ec18967,queens-2024-p38-r54,ambiguous,manual_review,"20-65–20-75 27th Street, Queens, NY 11105",4008590001,,,"20-75 27 Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,413251|812082|864965|928591|929269|929270|929271
stabili-7fe179a9-e932-552c-aa19-6e655ea02177,queens-2024-p39-r30,ambiguous,manual_review,"2243 28th Street, Queens, NY 11105",4008450015,,,"22-43 28 Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,895507|912308
stabili-b6eb56d6-8b13-5a23-bd56-21a94075acfb,queens-2024-p39-r49,ambiguous,manual_review,"20-38–20-40 31st Street, Queens, NY 11105",4008480052,,,"20-40 31 Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,417834|810338
stabili-dbc1bdcd-40ed-5802-8022-578628127019,queens-2024-p39-r52,ambiguous,manual_review,"20-62–20-64 31st Street, Queens, NY 11105",4008480064,,,"20-64 31 Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,417849|810340
stabili-5e410e49-f44c-5fe3-aeb0-7fb4615ac0ba,queens-2024-p40-r4,ambiguous,manual_review,"23-61 31st Street, Queens, NY 11105",4008350014,,,"23-61 31 Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,417923|1001403
stabili-f767a7ba-78e6-5dcc-a5da-e99dc1bc54bd,queens-2024-p40-r5,ambiguous,manual_review,"23-67 31st Street, Queens, NY 11105",4008350012,,,"23-67 31 Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,417925|935088
stabili-dc9b3ec2-592f-5b8e-9077-79f69e658e93,queens-2024-p40-r18,ambiguous,manual_review,"21-60–21-68 33rd Street, Queens, NY 11105",4008310089,,,"21-60 33 Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,420306|947418
stabili-32013eba-5d4d-5ff2-8cc0-45307596e901,queens-2024-p41-r56,ambiguous,manual_review,"20-15–20-25 Crescent Street, Queens, NY 11105",4008700028,,,"20-25 Crescent Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,411333|929961|929969
stabili-165b421a-fece-5172-8e28-d3b86e98e19c,queens-2024-p42-r1,ambiguous,manual_review,"20-32–20-44 Crescent Street, Queens, NY 11105",4008710020,,,"20-44 Crescent Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_5_hpd_buildings,411334|930002|930064|930066|930070|930086|946489
stabili-f8f45473-e33a-5678-b9ad-1e3384736c41,queens-2024-p42-r2,ambiguous,manual_review,"20-35–20-55 Crescent Street, Queens, NY 11105",4008700012,,,"20-55 Crescent Street, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_5_hpd_buildings,411335|930031|930032|930033|930034
stabili-4998dfdd-cc10-539e-8961-bdfcd8951f48,queens-2024-p42-r50,ambiguous,manual_review,"20-65–20-75 Shore Boulevard, Queens, NY 11105",4008940050,,,"20-65 Shore Boulevard, Queens, NY 11105",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_5_hpd_buildings,694858|929811|929812|929880|929881
stabili-25e6d258-6232-5341-bd0e-618796239854,queens-2024-p43-r36,ambiguous,manual_review,"31-41 12th Street, Queens, NY 11106",4005190024,,,"31-41 12 Street, Queens, NY 11106",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,402133|864685
stabili-3855f7e9-23b3-5bf0-a662-f8808052f367,queens-2024-p43-r41,ambiguous,manual_review,"31-64–31-68 21st Street, Queens, NY 11106",4005310060,,,"31-64 21 Street, Queens, NY 11106",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,407000|873830
stabili-2b19ea12-9cf3-5c3e-9205-7ddeb9e9c93b,queens-2024-p46-r5,ambiguous,manual_review,"21-03 31st Avenue, Queens, NY 11106",4005510013,,,"21-03 31 Avenue, Queens, NY 11106",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,417088|969604
stabili-dfaf8b3e-0eb5-5e3e-83e4-70bec1d529dd,queens-2024-p46-r6,ambiguous,manual_review,"21-16 31st Avenue, Queens, NY 11106",4005520022,,,"21-16 31 Avenue, Queens, NY 11106",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,417096|992060
stabili-68ff81d8-4d43-5027-82e9-5afa46adcaa5,queens-2024-p46-r28,ambiguous,manual_review,"23-36 31st Drive, Queens, NY 11106",4005670040,,,"23-36 31 Drive, Queens, NY 11106",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,417715|955573
stabili-1a30cc59-c376-578b-96aa-c9ee3de9d650,queens-2024-p46-r47,ambiguous,manual_review,"29-17 31st Avenue, Queens, NY 11106",4005900017,,,"29-17 31 Avenue, Queens, NY 11102",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,417169|844386
stabili-0a13232f-d971-5e3d-a502-781fd4a2d5ab,queens-2024-p49-r53,ambiguous,manual_review,"32-45 34th Street, Queens, NY 11106",4006220019,,,"32-45 34 Street, Queens, NY 11106",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,421795|968965
stabili-67f2aea5-1e72-5883-ab22-9c3bfba3222a,queens-2024-p51-r28,ambiguous,manual_review,"32-27 35th Street, Queens, NY 11106",4006460027,,,"32-27 35 Street, Queens, NY 11106",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,423011|991142
stabili-9ca17de1-4bfe-5591-b728-bb329c0958f4,queens-2024-p52-r32,ambiguous,manual_review,"23-24 Broadway, Queens, NY 11106",4005660038,,,"23-24 Broadway, Queens, NY 11106",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,640435|978086
stabili-04ccb92c-7596-50b3-b41e-23d48cabda70,queens-2024-p52-r38,ambiguous,manual_review,"25-28 Broadway, Queens, NY 11106",4005800028,,,"25-28 Broadway, Queens, NY 11106",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,640464|1001927
stabili-fb425452-a610-591e-9872-c74bdf516759,queens-2024-p53-r24,ambiguous,manual_review,"31-15 137th Street, Queens, NY 11354",4044100019,,,"31-15 137 Street, Queens, NY 11354",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,549490|922621
stabili-d89879ad-6a5a-5230-9361-270fb47416f3,queens-2024-p54-r40,ambiguous,manual_review,"139-11 34th Avenue, Queens, NY 11354",4049550001,,,"139-11 34 Avenue, Queens, NY 11354",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,420980|911131
stabili-b7abfcad-0343-5107-a74e-45d03adba7ed,queens-2024-p55-r33,ambiguous,manual_review,"147-25–147-43 38th Avenue, Queens, NY 11354",4050160007,,,"147-35 38 Avenue, Queens, NY 11354",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,425714|810391|810392
stabili-f813c048-877d-598e-9259-584eabf5ccca,queens-2024-p56-r2,ambiguous,manual_review,"33-17 Leavitt Street, Queens, NY 11354",4049550003,,,"33-17 Leavitt Street, Queens, NY 11354",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,866219|886936
stabili-9ccbda26-34d7-5e8b-8b3a-e7fa9cb3521f,queens-2024-p56-r6,ambiguous,manual_review,"35-09 Leavitt Street, Queens, NY 11354",4049610013,,,"35-09 Leavitt Street, Queens, NY 11354",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,672321|948372
stabili-6aa69101-7582-51e9-9c82-e0e535cf1ecf,queens-2024-p56-r8,ambiguous,manual_review,"31-09 Linden Place, Queens, NY 11354",4044090024,,,"31-09 Linden Place, Queens, NY 11354",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,675017|822408
stabili-afeda346-5d6f-58fd-a599-54614adb0d6a,queens-2024-p57-r8,ambiguous,manual_review,"33-02 Union Street, Queens, NY 11354",4049540044,,,"33-02 Union Street, Queens, NY 11354",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,700128|811892|828568
stabili-fa025c0b-a9cd-5676-b508-a1eae5bbbbef,queens-2024-p57-r20,ambiguous,manual_review,"55-31 138th Street, Queens, NY 11355",4051310011,,,"55-31 138 Street, Queens, NY 11355",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,549952|912114
stabili-4c20b360-959e-565a-be7d-db85646ca1ef,queens-2024-p57-r37,ambiguous,manual_review,"132-48 41st Road, Queens, NY 11355",4050400027,,,"132-57 Sanford Avenue, Queens, NY 11355",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,693429|973741
stabili-f181cd2a-962c-5f01-b1d3-6307b6691ffd,queens-2024-p57-r39,ambiguous,manual_review,"132-53 41st Avenue, Queens, NY 11355",4050370089,,,"132-53 41 Avenue, Queens, NY 11355",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,428338|992554
stabili-78d05434-e4d5-5915-9da6-10dddb3f1c9e,queens-2024-p59-r27,ambiguous,manual_review,"134-09 Cherry Avenue, Queens, NY 11355",4051240002,,,"134-17 Cherry Avenue, Queens, NY 11355",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,643564|811345
stabili-0d88688a-72b1-5efc-a0b5-e25b14550b32,queens-2024-p59-r40,ambiguous,manual_review,"143-06 Cherry Avenue, Queens, NY 11355",4051950025,,,"143-04 Cherry Avenue, Queens, NY 11355",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,643633|811346
stabili-386b276b-7a65-58c3-85f6-a6d611ec05be,queens-2024-p61-r6,ambiguous,manual_review,"132-25 Pople Avenue, Queens, NY 11355",4051020052,,,"132-25 Pople Avenue, Queens, NY 11355",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,689191|939086
stabili-1ed87964-416d-55d6-9118-d79c6afa717c,queens-2024-p61-r28,ambiguous,manual_review,"144-35–144-45 Sanford Avenue, Queens, NY 11355",4050510020,,,"144-41 Sanford Avenue, Queens, NY 11355",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,693471|1016186|1016189
stabili-e631c6bf-c9e3-5c4a-9f30-6de869e135d3,queens-2024-p61-r29,ambiguous,manual_review,"144-41 Sanford Avenue, Queens, NY 11355",4050510020,,,"144-41 Sanford Avenue, Queens, NY 11355",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,693471|1016186|1016189
stabili-5f81d195-f89e-5a72-bdea-3de147f4b43c,queens-2024-p61-r40,ambiguous,manual_review,"42-91 Saull Street, Queens, NY 11355",4051240002,,,"134-17 Cherry Avenue, Queens, NY 11355",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,643564|811345
stabili-dbe7a590-4ec6-5dab-af3b-6ada3aff78c4,queens-2024-p62-r14,ambiguous,manual_review,"22-18 120th Street, Queens, NY 11356",4041950035,,,"22-18 120 Street, Queens, NY 11356",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,534484|853977
